date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,tier,outcome_home,elo_home,elo_away,elo_diff
2000-03-05,Ethiopia,Sudan,1.0,0.0,Friendly,Addis Ababa,Ethiopia,False,4,1.0,1500.0,1500.0,0.0
2000-03-05,El Salvador,Belize,5.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,2,1.0,1490.511324511422,1500.0,-9.48867548857811
2000-03-05,Dominican Republic,Montserrat,3.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False,2,1.0,1504.9320747170195,1500.0,4.932074717019532
2000-03-05,Saint Lucia,Suriname,1.0,0.0,FIFA World Cup qualification,Castries,Saint Lucia,False,2,1.0,1528.8340448921506,1500.0,28.834044892150587
2000-03-05,British Virgin Islands,Bermuda,1.0,5.0,FIFA World Cup qualification,Road Town,British Virgin Islands,False,2,0.0,1496.0436419493262,1492.5,3.5436419493262292
2000-03-05,Bolivia,Haiti,9.0,2.0,Friendly,La Paz,Bolivia,False,4,1.0,1500.0,1467.4761898854501,32.52381011454986
2000-03-05,Barbados,Grenada,2.0,2.0,FIFA World Cup qualification,Bridgetown,Barbados,False,2,0.5,1504.7541986522317,1500.0,4.7541986522317075
2000-03-05,Anguilla,Bahamas,1.0,3.0,FIFA World Cup qualification,The Valley,Anguilla,False,2,0.0,1494.304060848267,1500.0,-5.6959391517330005
2000-03-05,Cuba,Cayman Islands,4.0,0.0,FIFA World Cup qualification,Havana,Cuba,False,2,1.0,1500.0,1495.1397904305181,4.860209569481867
2000-03-06,Syria,Jordan,0.0,0.0,Friendly,Damascus,Syria,False,4,0.5,1500.1107501210845,1500.0699871507638,0.04076297032065668
2000-03-08,Ecuador,Honduras,1.0,3.0,Friendly,Quito,Ecuador,False,4,0.0,1500.0,1552.975947655712,-52.975947655711934
2000-03-08,Jordan,Lebanon,1.0,1.0,Friendly,Amman,Jordan,False,4,0.5,1500.07057377706,1504.793535840304,-4.72296206324404
2000-03-09,Cuba,Nicaragua,4.0,0.0,Friendly,Havana,Cuba,False,4,1.0,1527.731590446766,1475.9288351167863,51.80275532997962
2000-03-10,Qatar,Sudan,3.0,0.0,Friendly,Doha,Qatar,False,4,1.0,1495.1595457975,1495.0,0.159545797499959
2000-03-11,Jordan,Bosnia and Herzegovina,0.0,0.0,Friendly,Zarqa,Jordan,False,4,0.5,1500.1385384784546,1492.3381246288147,7.800413849639881
2000-03-11,Aruba,Puerto Rico,4.0,2.0,FIFA World Cup qualification,Oranjestad,Aruba,False,2,1.0,1500.0,1500.0,0.0
2000-03-11,Haiti,Dominica,4.0,0.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,2,1.0,1457.2762487610373,1507.5,-50.22375123896268
2000-03-12,Zambia,Malawi,1.0,1.0,Friendly,Kitwe,Zambia,False,4,0.5,1480.0443969314567,1500.0,-19.95560306854327
2000-03-12,United States,Tunisia,1.0,1.0,Friendly,Birmingham,United States,False,4,0.5,1553.3599591033296,1489.4383430971423,63.92161600618738
2000-03-13,Jordan,Syria,0.0,0.0,Friendly,Amman,Jordan,False,4,0.5,1500.0263003572052,1500.1101634947884,-0.08386313758319375
2000-03-13,Zambia,Malawi,0.0,1.0,Friendly,Lusaka,Zambia,False,4,0.0,1480.331265755023,1499.7131311764338,-19.381865421410794
2000-03-15,Japan,China,0.0,0.0,Friendly,Kobe,Japan,False,4,0.5,1581.4836719913246,1604.5281139604513,-23.044441969126638
2000-03-15,Jordan,Bosnia and Herzegovina,1.0,2.0,Friendly,Zarqa,Jordan,False,4,0.0,1500.027507244747,1492.4503627500642,7.577144494682898
2000-03-16,Venezuela,Bolivia,0.0,0.0,Friendly,Maracaibo,Venezuela,False,4,0.5,1500.0,1510.1999411244128,-10.199941124412817
2000-03-17,Jordan,Syria,0.0,0.0,Friendly,Amman,Jordan,False,4,0.5,1494.9184806546157,1500.1089566072465,-5.190475952630777
2000-03-18,Curaçao,Trinidad and Tobago,1.0,1.0,FIFA World Cup qualification,Willemstad,Curaçao,False,2,0.5,1469.162683199555,1521.1376758446345,-51.97499264507951
2000-03-18,Grenada,Barbados,2.0,3.0,FIFA World Cup qualification,St. George's,Grenada,False,2,0.0,1500.2052424453088,1504.5489562069229,-4.343713761614026
2000-03-18,Puerto Rico,Aruba,2.0,2.0,FIFA World Cup qualification,San Juan,Puerto Rico,False,2,0.5,1477.5,1522.5,-45.0
2000-03-18,Saint Kitts and Nevis,Turks and Caicos Islands,8.0,0.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,2,1.0,1490.4143904266084,1500.0,-9.585609573391594
2000-03-19,United States Virgin Islands,Saint Vincent and the Grenadines,1.0,5.0,FIFA World Cup qualification,Frederiksted,United States Virgin Islands,False,2,0.0,1445.1370702637723,1535.4016686404043,-90.26459837663197
2000-03-19,Suriname,Saint Lucia,1.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,False,2,1.0,1486.2420156278079,1542.5920292643427,-56.35001363653487
2000-03-19,Nicaragua,Panama,0.0,2.0,FIFA World Cup qualification,Diriamba,Nicaragua,False,2,0.0,1467.9413836262456,1507.3979421580666,-39.456558531820974
2000-03-19,Montserrat,Dominican Republic,1.0,3.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,True,2,0.0,1474.1226108402223,1530.8094638767973,-56.68685303657503
2000-03-19,Dominica,Haiti,1.0,3.0,FIFA World Cup qualification,Roseau,Dominica,False,2,0.0,1475.337458565878,1489.4387901951593,-14.101331629281276
2000-03-19,Bahamas,Anguilla,2.0,1.0,FIFA World Cup qualification,Nassau,Bahamas,False,2,1.0,1522.131162852275,1472.172897995992,49.95826485628322
2000-03-19,Botswana,Eswatini,3.0,0.0,Friendly,Gaborone,Botswana,False,4,1.0,1505.0719508170905,1495.0,10.07195081709051
2000-03-19,Bermuda,British Virgin Islands,9.0,0.0,FIFA World Cup qualification,Hamilton,Bermuda,False,2,1.0,1520.911848780418,1467.6317931689082,53.28005561150985
2000-03-19,Belize,Guatemala,1.0,2.0,FIFA World Cup qualification,San Pedro Sula,Honduras,True,2,0.0,1469.1808855381255,1468.3008201641946,0.8800653739308473
2000-03-19,Cayman Islands,Cuba,0.0,0.0,FIFA World Cup qualification,George Town,Cayman Islands,False,2,0.5,1467.4081999837522,1535.7190419373067,-68.31084195355447
2000-03-20,Bahrain,Kazakhstan,0.0,1.0,Friendly,Manama,Bahrain,False,4,0.0,1500.0,1500.0,0.0
2000-03-21,Saint Kitts and Nevis,Turks and Caicos Islands,6.0,0.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,2,1.0,1527.022020693935,1463.3923697326734,63.62965096126163
2000-03-21,Namibia,Zimbabwe,2.0,1.0,Friendly,Windhoek,Namibia,False,4,1.0,1500.0,1509.7647542011337,-9.764754201133655
2000-03-22,Bahrain,Qatar,1.0,0.0,Friendly,Manama,Bahrain,False,4,1.0,1495.0,1503.9055277127436,-8.905527712743606
2000-03-22,Chile,Honduras,5.0,2.0,Friendly,Santiago,Chile,False,4,1.0,1488.0890595526246,1559.3411506897244,-71.2520911370998
2000-03-22,Cyprus,Iran,0.0,0.0,Friendly,Nicosia,Cyprus,False,4,0.5,1500.0,1495.2776720380189,4.7223279619811365
2000-03-24,Gambia,Mauritania,0.0,0.0,Friendly,Banjul,Gambia,False,4,0.5,1500.0,1500.0,0.0
2000-03-25,Bahrain,Jordan,1.0,1.0,Friendly,Manama,Bahrain,False,4,0.5,1500.1281327857819,1494.993172051485,5.134960734296783
2000-03-25,Malaysia,Taiwan,3.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False,2,1.0,1508.7148712274934,1500.0,8.714871227493404
2000-03-25,Tanzania,Malawi,1.0,1.0,Friendly,Morogoro,Tanzania,False,4,0.5,1500.0,1504.4344926944802,-4.434492694480241
2000-03-25,Thailand,North Korea,0.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True,2,0.5,1507.913464134594,1485.6507268878477,22.262737246746383
2000-03-25,Zambia,Botswana,3.0,0.0,COSAFA Cup,Lusaka,Zambia,False,3,1.0,1475.6099042369765,1513.568364558198,-37.95846032122154
2000-03-25,Alderney,Jersey,0.0,10.0,Muratti Vase,Alderney,Alderney,False,0,0.0,1500.0,1500.0,0.0
2000-03-26,Tanzania,Malawi,4.0,3.0,Friendly,Dar es Salaam,Tanzania,False,4,1.0,1500.0638140146245,1504.3706786798557,-4.30686466523116
2000-03-27,Thailand,Taiwan,2.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True,2,1.0,1506.9536178236463,1474.4083016055274,32.54531621811884
2000-03-27,Malaysia,North Korea,1.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False,2,0.5,1534.306569621966,1486.6105731987955,47.69599642317053
2000-03-28,Colombia,Brazil,0.0,0.0,FIFA World Cup qualification,Bogotá,Colombia,False,2,0.5,1489.6642696748047,1522.4994636607003,-32.83519398589556
2000-03-28,El Salvador,Haiti,3.0,1.0,Friendly,San Salvador,El Salvador,False,4,1.0,1521.3304389732964,1511.0260861671823,10.304352806114139
2000-03-28,Malta,Northern Ireland,0.0,3.0,Friendly,Attard,Malta,False,4,0.0,1507.5,1507.5,0.0
2000-03-28,Serbia,China,1.0,0.0,Friendly,Belgrade,FR Yugoslavia,False,4,1.0,1505.0,1604.1969632503042,-99.19696325030418
2000-03-29,Malaysia,Thailand,3.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False,2,1.0,1532.260206939624,1527.3521194744294,4.908087465194512
2000-03-29,Wales,Finland,1.0,2.0,Friendly,Cardiff,Wales,False,4,0.0,1505.0023295736853,1494.5271034065916,10.475226167093751
2000-03-29,Uruguay,Bolivia,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,2,1.0,1500.0,1510.0531943289693,-10.053194328969312
2000-03-29,Switzerland,Norway,2.0,2.0,Friendly,Lugano,Switzerland,False,4,0.5,1503.6942236864818,1507.5,-3.8057763135182086
2000-03-29,Spain,Italy,2.0,0.0,Friendly,Barcelona,Spain,False,4,1.0,1508.6241039935467,1505.0,3.624103993546669
2000-03-29,Scotland,France,0.0,2.0,Friendly,Glasgow,Scotland,False,4,0.0,1500.0,1504.8741039935467,-4.874103993546669
2000-03-29,Portugal,Denmark,2.0,1.0,Friendly,Leiria,Portugal,False,4,1.0,1500.0,1500.0,0.0
2000-03-29,Peru,Paraguay,2.0,0.0,FIFA World Cup qualification,Lima,Peru,False,2,1.0,1496.3922630175714,1500.0,-3.607736982428605
2000-03-29,Israel,Georgia,1.0,1.0,Friendly,Ashkelon,Israel,False,4,0.5,1508.75,1500.0,8.75
2000-03-29,Bulgaria,Belarus,4.0,1.0,Friendly,Sofia,Bulgaria,False,4,1.0,1499.717947346736,1500.0,-0.2820526532639178
2000-03-29,Greece,Romania,2.0,0.0,Friendly,Athens,Greece,False,4,1.0,1508.75,1500.0,8.75
2000-03-29,Hungary,Poland,0.0,0.0,Friendly,Debrecen,Hungary,False,4,0.5,1491.1206076773276,1486.3758960064533,4.744711670874267
2000-03-29,Austria,Sweden,1.0,1.0,Friendly,Graz,Austria,False,4,0.5,1491.25,1495.0,-3.75
2000-03-29,Belgium,Netherlands,2.0,2.0,Friendly,Brussels,Belgium,False,4,0.5,1500.0,1505.0,-5.0
2000-03-29,Bosnia and Herzegovina,North Macedonia,1.0,0.0,Friendly,Zenica,Bosnia and Herzegovina,False,4,1.0,1497.5593893401956,1495.0,2.559389340195594
2000-03-29,Argentina,Chile,4.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2,1.0,1500.0,1498.608768839474,1.3912311605261038
2000-03-29,Croatia,Germany,1.0,1.0,Friendly,Zagreb,Croatia,False,4,0.5,1500.1258960064533,1495.0,5.125896006453331
2000-03-29,Czech Republic,Australia,3.0,1.0,Friendly,Teplice,Czech Republic,False,4,1.0,1495.0,1503.7412466410294,-8.74124664102942
2000-03-29,Ecuador,Venezuela,2.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,2,1.0,1493.6347969659876,1500.1467467954435,-6.5119498294559435
2000-03-31,Gambia,Mauritania,0.0,0.0,Friendly,Banjul,Gambia,False,4,0.5,1500.0,1500.0,0.0
2000-03-31,Jordan,Kazakhstan,0.0,1.0,AFC Asian Cup qualification,Doha,Qatar,True,2,0.0,1495.0670646965236,1505.0,-9.93293530347637
2000-03-31,Maldives,Iran,0.0,8.0,AFC Asian Cup qualification,Damascus,Syria,True,2,0.0,1483.7851287725066,1495.3456276156487,-11.560498843142113
2000-03-31,Qatar,Palestine,1.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False,2,1.0,1498.7773949269617,1500.0,-1.2226050730382667
2000-03-31,Syria,Bahrain,1.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False,2,1.0,1500.034265210377,1500.0542401407433,-0.01997493036628839
2000-04-01,Aruba,Barbados,1.0,3.0,FIFA World Cup qualification,Oranjestad,Aruba,False,2,0.0,1520.5679852927874,1519.3614327792052,1.20655251358221
2000-04-01,Haiti,Bahamas,9.0,0.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,2,1.0,1503.7484583062653,1534.9890344032676,-31.240576097002304
2000-04-01,Zambia,Kenya,1.0,0.0,Friendly,Lusaka,Zambia,False,4,1.0,1495.0142648175574,1500.0,-4.985735182442568
2000-04-02,Qatar,Kazakhstan,3.0,1.0,AFC Asian Cup qualification,Doha,Qatar,False,2,1.0,1513.8301788131348,1519.5712775094485,-5.7410986963136565
2000-04-02,Syria,Iran,0.0,1.0,AFC Asian Cup qualification,Damascus,Syria,False,2,0.0,1515.0351275974429,1529.7856861018374,-14.750558504394576
2000-04-02,Panama,Honduras,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,2,1.0,1527.3536558316741,1548.821441402875,-21.46778557120092
2000-04-02,Trinidad and Tobago,Dominican Republic,3.0,0.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,2,1.0,1518.9103255724062,1549.670643517216,-30.760317944809685
2000-04-02,Guatemala,El Salvador,0.0,1.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,2,0.0,1483.338815559386,1528.6080668342133,-45.26925127482741
2000-04-02,Bahrain,Maldives,4.0,1.0,AFC Asian Cup qualification,Damascus,Syria,True,2,1.0,1485.0533777536775,1449.3450702863179,35.708307467359646
2000-04-02,Palestine,Pakistan,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,True,2,1.0,1484.947216113827,1500.0,-15.052783886173074
2000-04-02,Cuba,Suriname,1.0,0.0,FIFA World Cup qualification,Havana,Cuba,False,2,1.0,1532.80725007445,1503.6537314862455,29.153518588204406
2000-04-04,Bahrain,Iran,1.0,0.0,AFC Asian Cup qualification,Damascus,Syria,True,2,1.0,1508.6149468893673,1544.1492356480767,-35.53428875870941
2000-04-04,Malaysia,Taiwan,2.0,3.0,AFC Asian Cup qualification,Bangkok,Thailand,True,2,0.0,1547.0483218647537,1454.0097999547443,93.03852191000942
2000-04-04,Palestine,Jordan,1.0,5.0,AFC Asian Cup qualification,Doha,Qatar,True,2,0.0,1508.421428010448,1480.4957871870752,27.92564082337276
2000-04-04,Qatar,Pakistan,5.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False,2,1.0,1536.7019397101212,1476.525788103379,60.17615160674222
2000-04-04,Syria,Maldives,6.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False,2,1.0,1500.6715780512036,1425.7835011506281,74.88807690057547
2000-04-04,Thailand,North Korea,5.0,3.0,AFC Asian Cup qualification,Bangkok,Thailand,False,2,1.0,1512.5640045492996,1488.6569358811375,23.907068668162083
2000-04-05,Myanmar,Mongolia,2.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,True,2,1.0,1500.0,1488.75,11.25
2000-04-05,South Korea,Laos,9.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False,2,1.0,1505.0329590063263,1500.0,5.032959006326337
2000-04-06,Kazakhstan,Palestine,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,True,2,1.0,1496.699516612462,1478.0406957382893,18.65882087417276
2000-04-06,Malaysia,North Korea,1.0,4.0,AFC Asian Cup qualification,Bangkok,Thailand,True,2,0.0,1528.1248638205552,1467.7027236575595,60.422140162995674
2000-04-06,Pakistan,Jordan,0.0,5.0,AFC Asian Cup qualification,Doha,Qatar,True,2,0.0,1451.6704729484968,1510.8765194592338,-59.206046510736996
2000-04-06,Thailand,Taiwan,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False,2,1.0,1533.5182167728776,1472.9332579989427,60.584958773934886
2000-04-07,South Korea,Mongolia,6.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False,2,1.0,1541.9897712329478,1466.978297799314,75.01147343363368
2000-04-07,Mauritania,Tunisia,1.0,2.0,FIFA World Cup qualification,Nouakchott,Mauritania,False,2,0.0,1500.0,1490.3480084063244,9.651991593675575
2000-04-07,Myanmar,Laos,4.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,True,2,1.0,1521.771702200686,1463.0431877733786,58.728514427307346
2000-04-07,Djibouti,DR Congo,1.0,1.0,FIFA World Cup qualification,Djibouti,Djibouti,False,2,0.5,1500.0,1479.2002220301017,20.799777969898287
2000-04-08,Uganda,Guinea,4.0,4.0,FIFA World Cup qualification,Kampala,Uganda,False,2,0.5,1505.0,1500.0,5.0
2000-04-08,Thailand,Malaysia,3.0,2.0,AFC Asian Cup qualification,Bangkok,Thailand,False,2,1.0,1545.928747241553,1497.355228028545,48.57351921300801
2000-04-08,Tanzania,Ghana,0.0,1.0,FIFA World Cup qualification,Arusha,Tanzania,False,2,0.0,1505.1257916049178,1482.9409082226414,22.18488338227644
2000-04-08,Seychelles,Namibia,1.0,1.0,FIFA World Cup qualification,Victoria,Seychelles,False,2,0.5,1500.0,1505.1404891201257,-5.1404891201257215
2000-04-08,São Tomé and Príncipe,Sierra Leone,2.0,0.0,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,False,2,1.0,1500.0,1500.0,0.0
2000-04-08,Qatar,Jordan,2.0,2.0,AFC Asian Cup qualification,Doha,Qatar,False,2,0.5,1561.5572548650034,1535.8131755255658,25.744079339437576
2000-04-08,Pakistan,Kazakhstan,0.0,4.0,AFC Asian Cup qualification,Doha,Qatar,True,2,0.0,1426.7338168821648,1517.9923278870187,-91.25851100485397
2000-04-08,Malawi,Kenya,2.0,0.0,FIFA World Cup qualification,Blantyre,Malawi,False,2,1.0,1499.3087010895624,1494.928254427747,4.380446661815313
2000-04-08,Madagascar,Gabon,2.0,0.0,FIFA World Cup qualification,Antananarivo,Madagascar,False,2,1.0,1500.0,1444.4307544281119,55.56924557188813
2000-04-08,Guinea-Bissau,Togo,0.0,0.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False,2,0.5,1500.0,1485.8664665856993,14.1335334143007
2000-04-08,Botswana,Zambia,0.0,1.0,FIFA World Cup qualification,Gaborone,Botswana,False,2,0.0,1494.164003977617,1500.0860103898103,-5.922006412193241
2000-04-08,Central African Republic,Zimbabwe,0.0,1.0,FIFA World Cup qualification,Bangui,Central African Republic,False,2,0.0,1500.0,1504.624265081008,-4.624265081007934
2000-04-08,New Caledonia,Solomon Islands,4.0,2.0,Melanesia Cup,Suva,Fiji,True,0,1.0,1500.0,1500.0,0.0
2000-04-08,Fiji,Papua New Guinea,5.0,0.0,Melanesia Cup,Suva,Fiji,False,0,1.0,1500.0,1500.0,0.0
2000-04-09,Lesotho,South Africa,0.0,2.0,FIFA World Cup qualification,Maseru,Lesotho,False,2,0.0,1482.0604613979826,1532.24845539432,-50.187993996337354
2000-04-09,Rwanda,Ivory Coast,2.0,2.0,FIFA World Cup qualification,Kigali,Rwanda,False,2,0.5,1500.0,1506.468119433783,-6.468119433782931
2000-04-09,Libya,Mali,3.0,0.0,FIFA World Cup qualification,Tripoli,Libya,False,2,1.0,1495.0,1500.0,-5.0
2000-04-09,Eswatini,Angola,0.0,1.0,FIFA World Cup qualification,Lobamba,Swaziland,False,2,0.0,1486.5035862588925,1500.0,-13.496413741107517
2000-04-09,Egypt,Mauritius,2.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,2,1.0,1543.391507904442,1500.0,43.39150790444205
2000-04-09,Laos,Mongolia,2.0,1.0,AFC Asian Cup qualification,Seoul,South Korea,True,2,1.0,1439.6275088428067,1441.8801516070034,-2.2526427641967075
2000-04-09,Syria,Maldives,2.0,1.0,AFC Asian Cup qualification,Tehran,Iran,True,2,1.0,1525.7805341818319,1400.6745450199999,125.10598916183199
2000-04-09,South Korea,Myanmar,4.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False,2,1.0,1567.0879174252584,1545.1873811312578,21.90053629400063
2000-04-09,Sudan,Mozambique,1.0,0.0,FIFA World Cup qualification,Omdurman,Sudan,False,2,1.0,1486.2540180847564,1500.0,-13.745981915243647
2000-04-09,Gambia,Morocco,0.0,1.0,FIFA World Cup qualification,Bakau,Gambia,False,2,0.0,1500.0,1492.2500965493996,7.749903450600414
2000-04-09,Benin,Senegal,1.0,1.0,FIFA World Cup qualification,Cotonou,Benin,False,2,0.5,1500.0,1490.4998554636377,9.500144536362313
2000-04-09,Cape Verde,Algeria,0.0,0.0,FIFA World Cup qualification,Mindelo,Cape Verde,False,2,0.5,1500.0,1503.8220191177563,-3.8220191177563265
2000-04-09,Chad,Liberia,0.0,1.0,FIFA World Cup qualification,N'Djamena,Chad,False,2,0.0,1500.0,1500.0,0.0
2000-04-09,Iran,Bahrain,3.0,0.0,AFC Asian Cup qualification,Tehran,Iran,False,2,1.0,1527.6204240075472,1525.1437585298968,2.4766654776503856
2000-04-09,Equatorial Guinea,Congo,1.0,3.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,2,0.0,1500.0,1462.735733729192,37.26426627080809
2000-04-09,Eritrea,Nigeria,0.0,0.0,FIFA World Cup qualification,Asmara,Eritrea,False,2,0.5,1500.0,1601.1466849173908,-101.14668491739076
2000-04-09,Ethiopia,Burkina Faso,2.0,1.0,FIFA World Cup qualification,Addis Ababa,Ethiopia,False,2,1.0,1505.0,1450.1507426864925,54.84925731350745
2000-04-10,Fiji,New Caledonia,2.0,1.0,Melanesia Cup,Suva,Fiji,False,0,1.0,1500.0,1500.0,0.0
2000-04-10,Solomon Islands,Vanuatu,2.0,1.0,Melanesia Cup,Suva,Fiji,True,0,1.0,1500.0,1500.0,0.0
2000-04-11,New Caledonia,Papua New Guinea,6.0,1.0,Melanesia Cup,Suva,Fiji,True,0,1.0,1500.0,1500.0,0.0
2000-04-11,Iran,Syria,1.0,1.0,AFC Asian Cup qualification,Tehran,Iran,False,2,0.5,1553.6833062500934,1535.601214095974,18.082092154119437
2000-04-11,Bahrain,Maldives,1.0,0.0,AFC Asian Cup qualification,Tehran,Iran,True,2,1.0,1499.0808762873505,1390.8538651058577,108.2270111814928
2000-04-11,Fiji,Vanuatu,4.0,1.0,Melanesia Cup,Suva,Fiji,False,0,1.0,1500.0,1500.0,0.0
2000-04-12,Ethiopia,DR Congo,1.0,2.0,Friendly,Addis Ababa,Ethiopia,False,4,0.0,1517.6514455420772,1480.0971493553438,37.55429618673338
2000-04-13,Iran,Maldives,3.0,0.0,AFC Asian Cup qualification,Tehran,Iran,False,2,1.0,1552.90334365941,1380.380913846788,172.52242981262202
2000-04-13,Solomon Islands,Papua New Guinea,4.0,2.0,Melanesia Cup,Suva,Fiji,True,0,1.0,1500.0,1500.0,0.0
2000-04-13,Vanuatu,New Caledonia,6.0,0.0,Melanesia Cup,Suva,Fiji,True,0,1.0,1500.0,1500.0,0.0
2000-04-13,Bahrain,Syria,0.0,1.0,AFC Asian Cup qualification,Tehran,Iran,True,2,0.0,1509.5538275464203,1536.3811766866575,-26.827349140237175
2000-04-15,Fiji,Solomon Islands,2.0,2.0,Melanesia Cup,Suva,Fiji,False,0,0.5,1500.0,1500.0,0.0
2000-04-15,Malawi,Mozambique,2.0,1.0,COSAFA Cup,Blantyre,Malawi,False,3,1.0,1521.525037492749,1484.406847713991,37.11818977875805
2000-04-15,Papua New Guinea,Vanuatu,1.0,4.0,Melanesia Cup,Suva,Fiji,True,0,0.0,1500.0,1500.0,0.0
2000-04-16,Nicaragua,Honduras,0.0,1.0,FIFA World Cup qualification,Diriamba,Nicaragua,False,2,0.0,1447.985669952638,1532.8957803270284,-84.91011037439034
2000-04-16,Uganda,Kenya,2.0,2.0,Friendly,Kampala,Uganda,False,4,0.5,1504.7841475487285,1472.7119180245604,32.07222952416805
2000-04-16,Suriname,Cuba,0.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,False,2,0.5,1489.9094442919902,1546.5515372687053,-56.64209297671505
2000-04-16,Saint Vincent and the Grenadines,Saint Kitts and Nevis,1.0,0.0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,2,1.0,1556.3798052084164,1553.123807628927,3.255997579489531
2000-04-16,Belize,El Salvador,1.0,3.0,FIFA World Cup qualification,Orange Walk,Belize,False,2,0.0,1454.1428901429342,1541.6646216053553,-87.52173146242103
2000-04-16,Barbados,Aruba,4.0,0.0,FIFA World Cup qualification,Bridgetown,Barbados,False,2,1.0,1541.9395690541164,1497.9898490178762,43.94972003624025
2000-04-16,Bahamas,Haiti,0.0,4.0,FIFA World Cup qualification,Nassau,Bahamas,False,2,0.0,1494.1261823794464,1544.6113103300866,-50.48512795064016
2000-04-16,Antigua and Barbuda,Bermuda,0.0,0.0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,False,2,0.5,1492.67884961022,1552.7057961633486,-60.02694655312871
2000-04-16,Dominican Republic,Trinidad and Tobago,0.0,1.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False,2,0.0,1521.1026449611115,1547.4783241285106,-26.375679167399085
